class,feature,n,min,p10,p25,p50,p75,p90,max,mean,std
06_Satellite,background_median,50,9.0,38.6,102.75,112.0,115.0,125.0,133.0,99.62,31.67515745817217
06_Satellite,bright_area_ratio,50,0.00015926361083984375,0.0006859779357910156,0.0014979839324951172,0.003231048583984375,0.007452726364135742,0.020195007324218753,0.031165122985839844,0.006537246704101563,0.007593469361705446
06_Satellite,diagonal_line_ratio,50,0.7983193277310925,0.9768241943241943,0.9812653231584274,0.9847883942309319,0.987351427816169,0.9903277286692983,1.0,0.9769947969231203,0.034983559715274136
06_Satellite,elongated_angle_consistency,50,0.0,0.0,0.02777777777777782,0.5150755352837584,0.8351238070917482,0.9995498771329566,1.0,0.4711666038881123,0.3666800757668731
06_Satellite,elongated_angle_std,50,0.0,0.8315680413147196,17.11029040528028,33.00384431030804,82.51360091184117,180.0,180.0,56.91409771734721,58.801719601282095
06_Satellite,elongated_star_count,50,0.0,1.0,2.0,5.0,15.75,28.500000000000007,44.0,10.12,11.224330715013703
06_Satellite,elongated_star_ratio,50,0.0,0.014910248986682108,0.049901410586986196,0.08535696940262263,0.1624337221633086,0.23269230769230773,0.3684210526315789,0.11180196139143721,0.08784433833229255
06_Satellite,line_angle_std,50,1.9862004435834688,4.804999186976855,5.381293778158437,5.795819097393009,6.14887289944956,6.6464895747968145,21.196401796298655,6.304108651382953,3.1052981433073534
06_Satellite,long_line_count,50,7.0,1190.7,1205.0,1213.5,1232.75,1258.3,1321.0,1142.02,289.77263431870165
06_Satellite,longest_line_ratio,50,0.18031400841886933,0.9857421874999999,0.9951171875,0.9970703125,0.998046875,0.9990234375,0.9990234375,0.9675195551793341,0.12764495181988247
06_Satellite,max_aspect_ratio,50,1.1428571428571428,1.4928571428571429,1.8033898305084746,2.2945205479452055,3.4534789644012944,4.180000000000002,20.11111111111111,3.0973013934941958,2.862338860466639
06_Satellite,max_streak_area_ratio,50,0.0010857582092285156,0.005530023574829102,0.007403135299682617,0.008327960968017578,0.015052437782287598,0.019165706634521485,0.026122093200683594,0.010841379165649414,0.005641562750944757
06_Satellite,max_streak_aspect_ratio,50,2.166666873991181,4.922900030938074,12.054404218449724,23.77319470680805,38.206057904736035,51.09906976253496,62.5983877688848,25.65135275697962,16.533453591108
06_Satellite,max_streak_length_ratio,50,0.12403881790700091,0.13976031732735877,0.4194466481023121,0.7070632856388843,0.7593269582992119,0.8088078599984989,0.8338594662793013,0.5771020924671634,0.24403139164150803
06_Satellite,mean_aspect_ratio,50,1.0507936507936508,1.105403174320372,1.1344030962453349,1.1692522240232712,1.2694121472268567,1.3492408231357331,1.715019080976528,1.2157031401510645,0.12931840481353998
06_Satellite,mean_circularity,50,0.5387408959826636,0.7031461759862531,0.7451897235125332,0.7646644295105212,0.7938389986294607,0.805169456869308,0.8206685735066227,0.7543231380831708,0.05724335305190743
06_Satellite,mean_fwhm,50,12.920043152008,16.544500519207606,19.050995033847755,21.200910861255103,22.985726254928217,29.303218003155695,43.62471439793461,22.283949133226397,6.008727958875591
06_Satellite,mean_hfr,50,6.128044224308536,8.913862571831654,10.426675786551524,11.611816873427891,12.780443281897195,15.984195453042478,24.124919184648697,12.076004028700297,3.5427183686003256
06_Satellite,mean_hollowness,50,3.92156862538684e-09,3.92156862538684e-09,3.92156862538684e-09,0.002057491435559051,0.006019575149766445,0.013232588063634495,0.07043985070435067,0.0058892652816835,0.01135279913621806
06_Satellite,mean_intensity,50,16.571093559265137,42.59996089935303,105.8178288936615,114.02853679656982,116.51867389678955,125.00011262893676,132.2888889312744,101.77673498153686,30.250469496693814
06_Satellite,mean_star_area,50,17.61527377521614,22.69837475762383,25.155113636363637,35.46910071942446,44.95418060200669,103.24517027863777,373.65625,51.047261301425124,55.797688327586044
06_Satellite,median_eccentricity,50,0.29854571717361217,0.3263241341579721,0.36068974364475115,0.3986036965921934,0.4619156019310863,0.6888466539399982,0.7934697652075724,0.44166781905162705,0.12980696596787017
06_Satellite,median_fwhm,50,10.015157393954158,13.433054775212842,17.04534697215575,18.524092903383814,20.89873179964813,23.84167201841437,28.66716242538805,18.783394170335942,4.119632974842004
06_Satellite,median_fwhm_ratio,50,1.0477838309960854,1.0579134005569706,1.0722021351038713,1.0903666401357088,1.1275169912427416,1.379520842188472,1.6432035114876358,1.1438528809820159,0.1308282783257683
06_Satellite,median_hfr,50,4.62556910775725,6.54081850758935,9.145598050103906,10.229472864292013,11.481351984156058,12.792446588550199,15.647176004112014,10.000347923127599,2.3542260946042335
06_Satellite,saturated_ratio,50,0.0,0.0,0.0206758975982666,0.021606922149658203,0.022530078887939453,0.023617649078369142,0.024593353271484375,0.017256393432617187,0.009213658819450979
06_Satellite,sharpness,50,652.0761847704271,5599.433861107316,36577.7626133248,51476.65698754031,56438.01193246614,61496.469544258805,70017.13825734082,43733.717529230125,19072.89765479075
06_Satellite,star_count,50,5.0,16.0,32.75,63.0,143.5,206.0,822.0,105.64,130.5581494966898
06_Satellite,std_intensity,50,22.901833730442135,28.791070134451,53.50187795168408,56.56760116203764,57.41398898332207,58.702672390496225,59.7141850110734,51.83494494412263,10.429168344559997
06_Satellite,streak_count,50,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.74,0.4386342439892262
06_Satellite,valid_profile_count,50,5.0,16.0,32.75,63.0,143.5,206.0,822.0,105.62,130.531052244284
